,no.peserta,kode.pendidikan,twk.nilai,tiu.nilai,tkp.nilai,skd.nilai,skd.keterangan,kode.formasi,lokasi.formasi,nama.pendidikan,jk,kode.formasi_x,lokasi.formasi_x,kode.prodi_y,nama.prodi_y,no.ujian_x,psi.keterangan,mtk.nilai,mtk.keterangan,t2.keterangan,hasil.akhir_x
7040,S2240160125302464,3001005,80,70,160,310,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7041,S2240160121701478,3001005,65,120,125,310,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7042,S2240160115300693,3001005,65,70,174,309,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7043,S2240160125300877,3001005,105,30,174,309,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7044,S2240160125301164,3004002,75,55,178,308,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7045,S2240160121216631,3001005,90,40,178,308,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7046,S2240160125301311,3001005,95,45,168,308,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7047,S2240160125302785,3001005,55,85,167,307,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7048,S2240160111800151,3001005,60,80,167,307,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7049,S2240160125304936,3004002,55,95,157,307,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7050,S2240160125304732,3000020,65,65,176,306,TL,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7051,S2240160113323700,3001005,90,85,131,306,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7052,S2240160125304701,3001005,75,55,175,305,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7053,S2240160115301607,3001005,60,95,150,305,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7054,S2240160125302772,3001005,85,70,150,305,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7055,S2240160123504019,3000021,85,60,159,304,TL,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPS,Pr,,,,,,,,,,
7056,S2240160125304552,3001005,70,45,188,303,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7057,S2240160125302545,3001005,65,55,183,303,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7058,S2240160121203736,3001005,75,45,183,303,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7059,S2240160125304765,3001005,65,60,178,303,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7060,S2240160125304729,3001005,95,50,158,303,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7061,S2240160125303485,3001005,50,65,187,302,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7062,S2240160125300204,3001005,55,60,187,302,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7063,S2240160125302284,3001005,50,75,177,302,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7064,S2240160115304589,3001005,65,65,172,302,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7065,S2240160123107928,3001005,85,65,151,301,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7066,S2240160123202168,3004002,80,60,160,300,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7067,S2240160125303186,3001005,75,50,174,299,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7068,S2240160125302749,3001005,60,85,154,299,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7069,S2240160125304675,3001005,80,65,154,299,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7070,S2240160123300408,3001005,50,85,161,296,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7071,S2240160125304057,3001005,70,50,175,295,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7072,S2240160125304624,3001005,55,80,160,295,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7073,S2240160111205604,3001005,75,60,160,295,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7074,S2240160115303467,3004002,55,60,179,294,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7075,S2240160125303979,3001005,75,45,174,294,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7076,S2240160125302295,3001005,55,75,163,293,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7077,S2240160115303269,3001005,65,65,163,293,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7078,S2240160123303766,3001005,60,65,167,292,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7079,S2240160125301049,3001005,70,65,157,292,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7080,S2240160123509919,3001005,80,40,171,291,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7081,S2240160116202055,3001005,60,70,161,291,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7082,S2240160125301322,3001005,65,50,175,290,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7083,S2240160125301193,3001005,70,50,169,289,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7084,S2240160125304002,3001005,55,45,188,288,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7085,S2240160125303656,3001005,70,85,133,288,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7086,S2240160125302703,3001005,60,50,177,287,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7087,S2240160115202904,3001005,60,65,160,285,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7088,S2240160125301003,3001005,65,65,155,285,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7089,S2240160125301913,3001005,70,60,155,285,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7090,S2240160121219195,3001005,70,45,168,283,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7091,S2240160115300600,3004002,70,50,163,283,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7092,S2240160125304886,3004002,70,55,158,283,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7093,S2240160125301335,3001005,85,55,143,283,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7094,S2240160125303557,3001005,55,55,170,280,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7095,S2240160125303775,3001005,55,55,170,280,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7096,S2240160125303993,3001005,85,60,135,280,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7097,S2240160115300646,3001005,85,25,169,279,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7098,S2240160125301283,3004002,65,55,159,279,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7099,S2240160125303809,3001005,75,45,159,279,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7100,S2240160125304718,3001005,50,65,163,278,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7101,S2240160123316757,3004002,50,55,172,277,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7102,S2240160123305135,3001005,35,75,167,277,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7103,S2240160121800142,3001005,65,45,166,276,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7104,S2240160125300853,3001005,70,40,166,276,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7105,S2240160125303212,3004002,65,55,156,276,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7106,S2240160125300158,3001005,50,55,170,275,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7107,S2240160115301397,3001005,60,65,150,275,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7108,S2240160125303472,3001005,70,65,140,275,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7109,S2240160125304651,3001005,85,35,154,274,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7110,S2240160121205972,3001005,50,50,172,272,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7111,S2240160125303618,3004002,95,45,132,272,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7112,S2240160121602243,3001005,45,50,176,271,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7113,S2240160125301580,3000020,50,70,151,271,TL,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7114,S2240160125300981,3001005,40,60,170,270,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7115,S2240160123500196,3004002,55,65,150,270,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7116,S2240160125302938,3001005,50,45,172,267,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7117,S2240160115300862,3004002,85,30,150,265,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7118,S2240160115303061,3004002,50,60,153,263,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7119,S2240160125300211,3001005,80,55,127,262,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7120,S2240160115301131,3001005,35,55,170,260,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7121,S2240160125200850,3001005,75,15,170,260,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7122,S2240160125301614,3001005,55,55,150,260,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7123,S2240160125304154,3001005,45,45,168,258,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7124,S2240160125300992,3001005,55,40,161,256,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7125,S2240160125304020,3001005,50,45,158,253,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7126,S2240160125302990,3004002,50,50,153,253,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7127,S2240160125302336,3001005,45,60,147,252,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7128,S2240160125301515,3004002,45,50,156,251,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7129,S2240160115300826,3004002,60,70,121,251,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7130,S2240160125302068,3004002,75,45,129,249,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7131,S2240160125300042,3001005,65,30,153,248,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7132,S2240160125302482,3001005,70,35,140,245,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7133,S2240160115303737,3001005,55,60,128,243,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7134,S2240160125302165,3004002,45,35,158,238,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7135,S2240160125300088,3001005,60,20,158,238,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7136,S2240160125302257,3000020,55,25,155,235,TL,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7137,S2240160115302271,3001005,85,50,94,229,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7138,S2240160125304859,3001005,55,30,139,224,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7139,S2240160125304372,3001005,45,65,106,216,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7140,S2240160125304396,3000020,40,30,139,209,TL,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7141,S2240160115304462,3004002,45,70,89,204,TL,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7142,S2240160115302899,3001005,60,50,72,182,TL,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7143,S2240160125300787,3001005,80,30,50,160,TL,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7144,S2240160125302059,3004002,75,45,36,156,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7145,S2240160125304066,3004002,15,40,85,140,TL,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7146,S2240160115304084,3000020,0,0,0,0,TH,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Lk,,,,,,,,,,
7147,S2240160123300057,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7148,S2240160125304538,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7149,S2240160125300314,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7150,S2240160115304231,3004002,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7151,S2240160125303339,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7152,S2240160125300963,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7153,S2240160113502796,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7154,S2240160115302040,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7155,S2240160115304491,3004002,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPS,Lk,,,,,,,,,,
7156,S2240160127302251,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7157,S2240160125304543,3004002,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPS,Pr,,,,,,,,,,
7158,S2240160115304385,3000020,0,0,0,0,TH,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Lk,,,,,,,,,,
7159,S2240160125303946,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7160,S2240160123517491,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7161,S2240160113321694,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7162,S2240160125302875,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7163,S2240160125304637,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7164,S2240160125302961,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7165,S2240160115300844,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7166,S2240160125301373,3171110,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMK TEKNOLOGI INFORMASI DAN KOMUNIKASI,Pr,,,,,,,,,,
7167,S2240160125300774,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7168,S2240160113200971,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7169,S2240160123308653,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7170,S2240160121403563,3000020,0,0,0,0,TH,40160012,Nusa Tenggara Timur,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7171,S2240160115302312,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7172,S2240160123200382,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Pr,,,,,,,,,,
7173,S2240160111217302,3001005,0,0,0,0,TH,40160012,Nusa Tenggara Timur,SMA IPA,Lk,,,,,,,,,,
7174,S2240160125203233,3001005,105,165,197,467,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Pr,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5203233,P,105.0,P,P,
7175,S2240160115200067,3000020,110,165,186,461,P/L,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5200067,P,60.0,TL,TL,
7176,S2240160115202849,3001005,95,160,203,458,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5202849,P,105.0,P,P,
7177,S2240160115200311,3000020,115,160,182,457,P/L,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5200311,P,145.0,P,P/L,Lulus
7178,S2240160125202834,3001005,100,160,186,446,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Pr,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5202834,P,100.0,P,P,
7179,S2240160115202669,3001005,100,155,189,444,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5202669,P,85.0,P,P,
7180,S2240160115203220,3001005,110,135,192,437,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5203220,P,95.0,P,P,
7181,S2240160125200100,3001005,105,140,185,430,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Pr,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5200100,P,115.0,P,P/L,Lulus
7182,S2240160115200463,3001005,105,140,184,429,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Lk,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5200463,P,110.0,P,P/L,Tidak Lulus
7183,S2240160125201958,3001005,100,150,179,429,P/L,40160013,Nusa Tenggara Barat,SMA IPA,Pr,40160013,PROVINSI NUSA TENGGARA BARAT,5000121,D-IV STATISTIKA,5201958,P,90.0,P,P,
7184,S2240160125202083,3000020,95,140,193,428,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7185,S2240160115202001,3001005,100,145,183,428,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7186,S2240160115200164,3001005,105,135,187,427,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7187,S2240160125200869,3000020,110,135,182,427,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7188,S2240160125201301,3001005,85,150,187,422,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7189,S2240160125203431,3001005,90,150,180,420,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7190,S2240160115200887,3001005,70,155,191,416,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7191,S2240160125201857,3001005,95,130,190,415,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7192,S2240160115200179,3001005,120,125,168,413,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7193,S2240160115203101,3001005,115,110,185,410,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7194,S2240160115200335,3001005,100,125,183,408,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7195,S2240160125101649,3001005,95,145,168,408,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7196,S2240160115203271,3001005,100,110,195,405,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7197,S2240160125202821,3001005,90,125,190,405,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7198,S2240160125201215,3001005,90,125,186,401,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7199,S2240160125200128,3000020,85,125,190,400,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7200,S2240160123510386,3001005,80,145,173,398,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7201,S2240160115200553,3001005,75,135,186,396,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7202,S2240160125201318,3001005,90,115,190,395,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7203,S2240160115203073,3000020,85,125,182,392,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Lk,,,,,,,,,,
7204,S2240160125201781,3001005,75,135,179,389,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7205,S2240160125200397,3001005,85,130,174,389,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7206,S2240160125201189,3001005,80,130,178,388,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7207,S2240160125201802,3001005,90,120,178,388,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7208,S2240160125200937,3001005,80,120,186,386,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7209,S2240160125200841,3001005,85,125,176,386,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7210,S2240160125202968,3001005,100,120,166,386,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7211,S2240160115201541,3001005,105,115,165,385,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7212,S2240160125203350,3001005,75,130,176,381,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7213,S2240160125202348,3000020,100,115,166,381,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7214,S2240160113312724,3001005,80,120,180,380,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7215,S2240160115200193,3001005,75,120,184,379,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7216,S2240160115203284,3001005,80,120,179,379,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7217,S2240160125200359,3001005,85,120,174,379,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7218,S2240160115200562,3004002,75,105,197,377,P,40160013,Nusa Tenggara Barat,SMA IPS,Lk,,,,,,,,,,
7219,S2240160115201792,3001005,80,105,191,376,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7220,S2240160125202438,3001005,85,100,189,374,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7221,S2240160125200247,3001005,95,95,184,374,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7222,S2240160115203097,3001005,95,100,179,374,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7223,S2240160115203446,3001005,85,100,188,373,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7224,S2240160115203219,3001005,85,115,173,373,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7225,S2240160125200676,3000020,70,120,182,372,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7226,S2240160125201745,3001005,80,115,177,372,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7227,S2240160125200805,3001005,80,125,165,370,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7228,S2240160115200218,3001005,75,130,164,369,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7229,S2240160125201055,3001005,90,95,181,366,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7230,S2240160125200951,3001005,90,105,171,366,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7231,S2240160125200072,3001005,85,110,170,365,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7232,S2240160115202973,3004002,90,105,170,365,P,40160013,Nusa Tenggara Barat,SMA IPS,Lk,,,,,,,,,,
7233,S2240160125202858,3000020,65,130,169,364,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7234,S2240160125203156,3001005,75,120,169,364,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7235,S2240160115201866,3001005,95,85,182,362,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7236,S2240160125202032,3001005,70,100,191,361,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7237,S2240160125200719,3001005,75,110,176,361,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7238,S2240160125202384,3001005,100,100,161,361,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7239,S2240160115200591,3001005,80,105,175,360,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7240,S2240160125202319,3001005,95,100,164,359,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7241,S2240160125200034,3000020,90,110,158,358,P,40160013,Nusa Tenggara Barat,MADRASAH ALIYAH IPA,Pr,,,,,,,,,,
7242,S2240160125201622,3001005,70,115,171,356,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7243,S2240160115202599,3001005,90,95,169,354,P,40160013,Nusa Tenggara Barat,SMA IPA,Lk,,,,,,,,,,
7244,S2240160125203336,3001005,95,90,169,354,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
7245,S2240160125202425,3001005,80,80,192,352,P,40160013,Nusa Tenggara Barat,SMA IPA,Pr,,,,,,,,,,
